Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Hour,minute,second,Month,Day,Year
423-80-0988,2,1,1,1,5,76.4,2,7.64,160.44,2019-01-30,1900-01-01 19:42:00,2,152.8,4.761904762,7.64,6.5,19,42,0,1,30,2019
548-46-9322,1,0,1,1,2,39.9,10,19.95,418.95,2019-02-20,1900-01-01 15:24:00,1,399.0,4.761904762,19.95,5.9,15,24,0,2,20,2019
505-02-0892,1,0,0,1,3,42.57,8,17.028,357.588,2019-02-25,1900-01-01 14:12:00,2,340.56,4.761904762,17.028,5.6,14,12,0,2,25,2019
234-65-2137,2,1,1,1,4,95.58,10,47.79,1003.59,2019-01-16,1900-01-01 13:32:00,0,955.8,4.761904762,47.79,4.8,13,32,0,1,16,2019
687-47-8271,0,2,1,1,1,98.98,10,49.49,1039.29,2019-02-08,1900-01-01 16:20:00,1,989.8,4.761904762,49.49,8.7,16,20,0,2,8,2019
796-32-9050,0,2,1,1,2,51.28,6,15.384,323.064,2019-01-19,1900-01-01 16:31:00,0,307.68,4.761904762,15.384,6.5,16,31,0,1,19,2019
105-31-1824,0,2,0,1,5,69.52,7,24.332,510.972,2019-02-01,1900-01-01 15:10:00,1,486.64,4.761904762,24.332,8.5,15,10,0,2,1,2019
249-42-3782,0,2,1,1,3,70.01,5,17.5025,367.5525,2019-01-03,1900-01-01 11:36:00,2,350.05,4.761904762,17.5025,5.5,11,36,0,1,3,2019
316-55-4634,1,0,0,1,2,80.05,5,20.0125,420.2625,2019-01-26,1900-01-01 12:45:00,1,400.25,4.761904762,20.0125,9.4,12,45,0,1,26,2019
733-33-4967,2,1,1,1,0,20.85,8,8.34,175.14,2019-03-03,1900-01-01 19:17:00,0,166.8,4.761904762,8.34,6.3,19,17,0,3,3,2019
608-27-6295,1,0,0,1,0,52.89,6,15.867,333.207,2019-01-19,1900-01-01 17:34:00,1,317.34,4.761904762,15.867,9.8,17,34,0,1,19,2019
414-12-7047,1,0,1,1,2,19.79,8,7.916,166.236,2019-01-18,1900-01-01 12:04:00,2,158.32,4.761904762,7.916,8.7,12,4,0,1,18,2019
827-26-2100,0,2,0,1,4,33.84,9,15.228,319.788,2019-03-21,1900-01-01 16:21:00,2,304.56,4.761904762,15.228,8.8,16,21,0,3,21,2019
175-54-2529,0,2,0,1,2,22.17,8,8.868,186.228,2019-03-03,1900-01-01 17:01:00,1,177.36,4.761904762,8.868,9.6,17,1,0,3,3,2019
139-52-2867,2,1,1,0,1,22.51,7,7.8785,165.4485,2019-02-13,1900-01-01 10:50:00,1,157.57,4.761904762,7.8785,4.8,10,50,0,2,13,2019
407-63-8975,0,2,1,1,2,73.88,6,22.164,465.444,2019-03-23,1900-01-01 19:16:00,2,443.28,4.761904762,22.164,4.4,19,16,0,3,23,2019
342-65-4817,2,1,0,1,3,86.8,3,13.02,273.42,2019-01-28,1900-01-01 16:47:00,2,260.4,4.761904762,13.02,9.9,16,47,0,1,28,2019
130-98-8941,2,1,1,1,1,64.26,7,22.491,472.311,2019-02-09,1900-01-01 10:00:00,0,449.82,4.761904762,22.491,5.7,10,0,0,2,9,2019
434-83-9547,2,1,0,1,2,38.47,8,15.388,323.148,2019-01-23,1900-01-01 11:51:00,0,307.76,4.761904762,15.388,7.7,11,51,0,1,23,2019
851-28-6367,0,2,0,1,5,15.5,10,7.75,162.75,2019-03-23,1900-01-01 10:55:00,2,155.0,4.761904762,7.75,8.0,10,55,0,3,23,2019
824-88-3614,2,1,1,1,3,34.31,8,13.724,288.204,2019-01-25,1900-01-01 15:00:00,2,274.48,4.761904762,13.724,5.7,15,0,0,1,25,2019
586-25-0848,0,2,1,0,5,12.34,7,4.319,90.699,2019-03-04,1900-01-01 11:19:00,1,86.38,4.761904762,4.319,6.7,11,19,0,3,4,2019
895-66-0685,1,0,0,1,2,18.08,3,2.712,56.952,2019-03-05,1900-01-01 19:46:00,2,54.24,4.761904762,2.712,8.0,19,46,0,3,5,2019
305-14-0245,1,0,0,0,4,94.49,8,37.796,793.716,2019-03-03,1900-01-01 19:00:00,2,755.92,4.761904762,37.796,7.5,19,0,0,3,3,2019
732-04-5373,1,0,0,1,4,46.47,4,9.294,195.174,2019-02-08,1900-01-01 10:53:00,0,185.88,4.761904762,9.294,7.0,10,53,0,2,8,2019
400-60-7251,0,2,1,1,4,74.07,1,3.7035,77.7735,2019-02-10,1900-01-01 12:50:00,2,74.07,4.761904762,3.7035,9.9,12,50,0,2,10,2019
593-65-1552,2,1,1,0,4,69.81,4,13.962,293.202,2019-01-28,1900-01-01 20:50:00,1,279.24,4.761904762,13.962,5.9,20,50,0,1,28,2019
284-34-9626,1,0,1,0,4,77.04,3,11.556,242.676,2019-02-11,1900-01-01 10:39:00,1,231.12,4.761904762,11.556,7.2,10,39,0,2,11,2019
437-58-8131,1,0,1,0,1,73.52,2,7.352,154.392,2019-01-15,1900-01-01 13:41:00,2,147.04,4.761904762,7.352,4.6,13,41,0,1,15,2019
286-43-6208,2,1,1,0,2,87.8,9,39.51,829.71,2019-03-16,1900-01-01 19:08:00,0,790.2,4.761904762,39.51,9.2,19,8,0,3,16,2019
641-43-2399,1,0,1,1,4,25.55,4,5.11,107.31,2019-01-26,1900-01-01 20:23:00,2,102.2,4.761904762,5.11,5.7,20,23,0,1,26,2019
831-07-6050,0,2,1,1,0,32.71,5,8.1775,171.7275,2019-03-19,1900-01-01 11:30:00,1,163.55,4.761904762,8.1775,9.9,11,30,0,3,19,2019
556-86-3144,2,1,0,0,1,74.29,1,3.7145,78.0045,2019-01-13,1900-01-01 19:30:00,0,74.29,4.761904762,3.7145,5.0,19,30,0,1,13,2019
848-24-9445,2,1,0,1,3,43.7,2,4.37,91.77,2019-03-26,1900-01-01 18:03:00,0,87.4,4.761904762,4.37,4.9,18,3,0,3,26,2019
856-22-8149,0,2,1,0,4,25.29,1,1.2645,26.5545,2019-03-23,1900-01-01 10:13:00,2,25.29,4.761904762,1.2645,6.1,10,13,0,3,23,2019
699-01-4164,2,1,1,1,3,41.5,4,8.3,174.3,2019-03-12,1900-01-01 19:58:00,1,166.0,4.761904762,8.3,8.2,19,58,0,3,12,2019
420-11-4919,2,1,0,0,2,71.39,5,17.8475,374.7975,2019-02-17,1900-01-01 19:57:00,1,356.95,4.761904762,17.8475,5.5,19,57,0,2,17,2019
606-80-4905,2,1,0,0,5,19.15,6,5.745,120.645,2019-01-29,1900-01-01 10:01:00,1,114.9,4.761904762,5.745,6.8,10,1,0,1,29,2019
542-41-0513,1,0,0,0,0,57.49,4,11.498,241.458,2019-03-15,1900-01-01 11:57:00,0,229.96,4.761904762,11.498,6.6,11,57,0,3,15,2019
426-39-2418,2,1,1,1,0,61.41,7,21.4935,451.3635,2019-01-14,1900-01-01 10:02:00,0,429.87,4.761904762,21.4935,9.8,10,2,0,1,14,2019
875-46-5808,1,0,0,1,3,25.9,10,12.95,271.95,2019-02-06,1900-01-01 14:51:00,2,259.0,4.761904762,12.95,8.7,14,51,0,2,6,2019
394-43-4238,1,0,0,1,4,17.77,5,4.4425,93.2925,2019-02-15,1900-01-01 12:42:00,1,88.85,4.761904762,4.4425,5.4,12,42,0,2,15,2019
749-24-1565,0,2,1,0,3,23.03,9,10.3635,217.6335,2019-01-03,1900-01-01 12:02:00,2,207.27,4.761904762,10.3635,7.9,12,2,0,1,3,2019
672-51-8681,2,1,0,0,0,66.65,9,29.9925,629.8425,2019-01-04,1900-01-01 18:19:00,1,599.85,4.761904762,29.9925,9.7,18,19,0,1,4,2019
263-87-5680,2,1,0,0,4,28.53,10,14.265,299.565,2019-03-18,1900-01-01 17:38:00,2,285.3,4.761904762,14.265,7.8,17,38,0,3,18,2019
573-58-9734,1,0,1,0,1,30.37,3,4.5555,95.6655,2019-03-28,1900-01-01 13:41:00,2,91.11,4.761904762,4.5555,5.1,13,41,0,3,28,2019
817-69-8206,1,0,1,0,0,99.73,9,44.8785,942.4485,2019-03-02,1900-01-01 19:42:00,1,897.57,4.761904762,44.8785,6.5,19,42,0,3,2,2019
888-02-0338,0,2,1,1,0,26.23,9,11.8035,247.8735,2019-01-25,1900-01-01 20:24:00,2,236.07,4.761904762,11.8035,5.9,20,24,0,1,25,2019
677-11-0152,2,1,1,0,2,93.26,9,41.967,881.307,2019-01-16,1900-01-01 18:08:00,0,839.34,4.761904762,41.967,8.8,18,8,0,1,16,2019
142-63-6033,1,0,1,1,4,92.36,5,23.09,484.89,2019-03-20,1900-01-01 19:17:00,2,461.8,4.761904762,23.09,4.9,19,17,0,3,20,2019
656-16-1063,1,0,1,1,5,46.42,3,6.963,146.223,2019-01-04,1900-01-01 13:24:00,1,139.26,4.761904762,6.963,4.4,13,24,0,1,4,2019
891-58-8335,1,0,0,0,5,29.61,7,10.3635,217.6335,2019-03-11,1900-01-01 15:53:00,0,207.27,4.761904762,10.3635,6.5,15,53,0,3,11,2019
802-43-8934,0,2,1,1,4,18.28,1,0.914,19.194,2019-03-22,1900-01-01 15:05:00,1,18.28,4.761904762,0.914,8.3,15,5,0,3,22,2019
560-30-5617,1,0,1,0,5,24.77,5,6.1925,130.0425,2019-03-24,1900-01-01 18:27:00,0,123.85,4.761904762,6.1925,8.5,18,27,0,3,24,2019
319-74-2561,0,2,0,0,0,94.64,3,14.196,298.116,2019-02-21,1900-01-01 16:55:00,0,283.92,4.761904762,14.196,5.5,16,55,0,2,21,2019
549-03-9315,1,0,1,1,1,94.87,8,37.948,796.908,2019-02-12,1900-01-01 12:58:00,2,758.96,4.761904762,37.948,8.7,12,58,0,2,12,2019
790-29-1172,1,0,1,0,2,57.34,3,8.601,180.621,2019-03-10,1900-01-01 18:59:00,1,172.02,4.761904762,8.601,7.9,18,59,0,3,10,2019
239-36-3640,1,0,1,1,0,45.35,6,13.605,285.705,2019-01-31,1900-01-01 13:44:00,2,272.1,4.761904762,13.605,6.1,13,44,0,1,31,2019
468-01-2051,1,0,1,1,2,62.08,7,21.728,456.288,2019-03-06,1900-01-01 13:46:00,2,434.56,4.761904762,21.728,5.4,13,46,0,3,6,2019
389-25-3394,2,1,1,1,0,11.81,5,2.9525,62.0025,2019-02-17,1900-01-01 18:06:00,0,59.05,4.761904762,2.9525,9.4,18,6,0,2,17,2019
279-62-1445,2,1,0,0,1,12.54,1,0.627,13.167,2019-02-21,1900-01-01 12:38:00,0,12.54,4.761904762,0.627,8.2,12,38,0,2,21,2019
213-72-6612,0,2,1,1,2,43.25,2,4.325,90.825,2019-03-20,1900-01-01 15:56:00,0,86.5,4.761904762,4.325,6.2,15,56,0,3,20,2019
746-68-6593,2,1,0,0,5,87.16,2,8.716,183.036,2019-01-11,1900-01-01 14:29:00,1,174.32,4.761904762,8.716,9.7,14,29,0,1,11,2019
836-82-5858,1,0,0,1,3,69.37,9,31.2165,655.5465,2019-01-26,1900-01-01 19:14:00,2,624.33,4.761904762,31.2165,4.0,19,14,0,1,26,2019
583-72-1480,2,1,0,1,0,37.06,4,7.412,155.652,2019-01-31,1900-01-01 16:24:00,2,148.24,4.761904762,7.412,9.7,16,24,0,1,31,2019
466-61-5506,1,0,0,0,0,90.7,6,27.21,571.41,2019-02-26,1900-01-01 10:52:00,0,544.2,4.761904762,27.21,5.3,10,52,0,2,26,2019
721-86-6247,0,2,1,0,4,63.42,8,25.368,532.728,2019-03-11,1900-01-01 12:55:00,2,507.36,4.761904762,25.368,7.4,12,55,0,3,11,2019
289-65-5721,1,0,1,0,1,81.37,2,8.137,170.877,2019-01-26,1900-01-01 19:28:00,0,162.74,4.761904762,8.137,6.5,19,28,0,1,26,2019
545-46-3100,1,0,0,0,0,10.59,3,1.5885,33.3585,2019-03-12,1900-01-01 13:52:00,1,31.77,4.761904762,1.5885,8.7,13,52,0,3,12,2019
418-02-5978,1,0,1,0,3,84.09,9,37.8405,794.6505,2019-02-11,1900-01-01 10:54:00,0,756.81,4.761904762,37.8405,8.0,10,54,0,2,11,2019
269-04-5750,1,0,0,1,1,73.82,4,14.764,310.044,2019-02-21,1900-01-01 18:31:00,0,295.28,4.761904762,14.764,6.7,18,31,0,2,21,2019
157-13-5295,0,2,0,1,3,51.94,10,25.97,545.37,2019-03-09,1900-01-01 18:24:00,2,519.4,4.761904762,25.97,6.5,18,24,0,3,9,2019
645-78-8093,0,2,1,0,5,93.14,2,9.314,195.594,2019-01-20,1900-01-01 18:09:00,2,186.28,4.761904762,9.314,4.1,18,9,0,1,20,2019
211-30-9270,2,1,1,1,3,17.41,5,4.3525,91.4025,2019-01-28,1900-01-01 15:16:00,1,87.05,4.761904762,4.3525,4.9,15,16,0,1,28,2019
755-12-3214,2,1,0,0,1,44.22,5,11.055,232.155,2019-03-05,1900-01-01 17:07:00,1,221.1,4.761904762,11.055,8.6,17,7,0,3,5,2019
346-84-3103,1,0,0,0,0,13.22,5,3.305,69.405,2019-03-02,1900-01-01 19:26:00,0,66.1,4.761904762,3.305,4.3,19,26,0,3,2,2019
478-06-7835,0,2,1,1,1,89.69,1,4.4845,94.1745,2019-01-11,1900-01-01 11:20:00,2,89.69,4.761904762,4.4845,4.9,11,20,0,1,11,2019
540-11-4336,0,2,1,1,2,24.94,9,11.223,235.683,2019-01-11,1900-01-01 16:49:00,1,224.46,4.761904762,11.223,5.6,16,49,0,1,11,2019
448-81-5016,0,2,1,1,3,59.77,2,5.977,125.517,2019-03-11,1900-01-01 12:01:00,1,119.54,4.761904762,5.977,5.8,12,1,0,3,11,2019
142-72-4741,2,1,0,1,1,93.2,2,9.32,195.72,2019-02-28,1900-01-01 18:37:00,1,186.4,4.761904762,9.32,6.0,18,37,0,2,28,2019
217-58-1179,0,2,0,1,4,62.65,4,12.53,263.13,2019-01-05,1900-01-01 11:25:00,0,250.6,4.761904762,12.53,4.2,11,25,0,1,5,2019
376-02-8238,1,0,1,1,4,93.87,8,37.548,788.508,2019-02-02,1900-01-01 18:42:00,1,750.96,4.761904762,37.548,8.3,18,42,0,2,2,2019
530-90-9855,0,2,0,1,4,47.59,8,19.036,399.756,2019-01-01,1900-01-01 14:47:00,0,380.72,4.761904762,19.036,5.7,14,47,0,1,1,2019
866-05-7563,1,0,0,0,0,81.4,3,12.21,256.41,2019-02-09,1900-01-01 19:43:00,0,244.2,4.761904762,12.21,4.8,19,43,0,2,9,2019
604-70-6476,0,2,0,1,1,17.94,5,4.485,94.185,2019-01-23,1900-01-01 14:04:00,2,89.7,4.761904762,4.485,6.8,14,4,0,1,23,2019
799-71-1548,0,2,0,1,0,77.72,4,15.544,326.424,2019-01-07,1900-01-01 16:11:00,1,310.88,4.761904762,15.544,8.8,16,11,0,1,7,2019
785-13-7708,1,0,1,1,2,73.06,7,25.571,536.991,2019-01-14,1900-01-01 19:06:00,1,511.42,4.761904762,25.571,4.2,19,6,0,1,14,2019
845-51-0542,1,0,0,1,2,46.55,9,20.9475,439.8975,2019-02-02,1900-01-01 15:34:00,2,418.95,4.761904762,20.9475,6.4,15,34,0,2,2,2019
662-47-5456,2,1,0,1,1,35.19,10,17.595,369.495,2019-03-17,1900-01-01 19:06:00,1,351.9,4.761904762,17.595,8.4,19,6,0,3,17,2019
883-17-4236,2,1,1,0,5,14.39,2,1.439,30.219,2019-03-02,1900-01-01 19:44:00,1,28.78,4.761904762,1.439,7.2,19,44,0,3,2,2019
290-68-2984,0,2,1,1,4,23.75,4,4.75,99.75,2019-03-16,1900-01-01 11:22:00,0,95.0,4.761904762,4.75,5.2,11,22,0,3,16,2019
704-11-6354,0,2,0,1,4,58.9,8,23.56,494.76,2019-01-06,1900-01-01 11:23:00,0,471.2,4.761904762,23.56,8.9,11,23,0,1,6,2019
110-48-7033,1,0,0,1,1,32.62,4,6.524,137.004,2019-01-29,1900-01-01 14:12:00,0,130.48,4.761904762,6.524,9.0,14,12,0,1,29,2019
366-93-0948,0,2,0,1,0,66.35,1,3.3175,69.6675,2019-01-31,1900-01-01 10:46:00,1,66.35,4.761904762,3.3175,9.7,10,46,0,1,31,2019
729-09-9681,0,2,0,1,4,25.91,6,7.773,163.233,2019-02-05,1900-01-01 10:16:00,2,155.46,4.761904762,7.773,8.7,10,16,0,2,5,2019
151-16-1484,0,2,0,1,0,32.25,4,6.45,135.45,2019-02-13,1900-01-01 12:38:00,2,129.0,4.761904762,6.45,6.5,12,38,0,2,13,2019
380-94-4661,2,1,0,1,0,65.94,4,13.188,276.948,2019-02-07,1900-01-01 13:05:00,1,263.76,4.761904762,13.188,6.9,13,5,0,2,7,2019
850-41-9669,0,2,1,0,0,75.06,9,33.777,709.317,2019-03-19,1900-01-01 13:25:00,2,675.54,4.761904762,33.777,6.2,13,25,0,3,19,2019
821-07-3596,2,1,1,0,1,16.45,4,3.29,69.09,2019-03-07,1900-01-01 14:53:00,2,65.8,4.761904762,3.29,5.6,14,53,0,3,7,2019
655-85-5130,1,0,0,0,1,38.3,4,7.66,160.86,2019-03-13,1900-01-01 19:22:00,0,153.2,4.761904762,7.66,5.7,19,22,0,3,13,2019
447-15-7839,0,2,0,0,5,22.24,10,11.12,233.52,2019-02-09,1900-01-01 11:00:00,0,222.4,4.761904762,11.12,4.2,11,0,0,2,9,2019
154-74-7179,1,0,1,1,5,54.45,1,2.7225,57.1725,2019-02-26,1900-01-01 19:24:00,2,54.45,4.761904762,2.7225,7.9,19,24,0,2,26,2019
253-12-6086,0,2,0,0,5,98.4,7,34.44,723.24,2019-03-12,1900-01-01 12:43:00,1,688.8,4.761904762,34.44,8.7,12,43,0,3,12,2019
808-65-0703,2,1,1,1,4,35.47,4,7.094,148.974,2019-03-14,1900-01-01 17:22:00,1,141.88,4.761904762,7.094,6.9,17,22,0,3,14,2019
571-94-0759,1,0,0,0,2,74.6,10,37.3,783.3,2019-01-08,1900-01-01 20:55:00,0,746.0,4.761904762,37.3,9.5,20,55,0,1,8,2019
144-51-6085,0,2,0,1,4,70.74,4,14.148,297.108,2019-01-05,1900-01-01 16:05:00,1,282.96,4.761904762,14.148,4.4,16,5,0,1,5,2019
731-14-2199,0,2,0,0,4,35.54,10,17.77,373.17,2019-01-04,1900-01-01 13:34:00,2,355.4,4.761904762,17.77,7.0,13,34,0,1,4,2019
783-09-1637,1,0,1,0,5,67.43,5,16.8575,354.0075,2019-03-06,1900-01-01 18:13:00,2,337.15,4.761904762,16.8575,6.3,18,13,0,3,6,2019
687-15-1097,2,1,0,0,3,21.12,2,2.112,44.352,2019-01-03,1900-01-01 19:17:00,0,42.24,4.761904762,2.112,9.7,19,17,0,1,3,2019
126-54-1082,0,2,0,0,4,21.54,9,9.693,203.553,2019-01-07,1900-01-01 11:44:00,1,193.86,4.761904762,9.693,8.8,11,44,0,1,7,2019
633-91-1052,0,2,1,0,4,12.03,2,1.203,25.263,2019-01-27,1900-01-01 15:51:00,0,24.06,4.761904762,1.203,5.1,15,51,0,1,27,2019
477-24-6490,1,0,1,0,3,99.71,6,29.913,628.173,2019-02-26,1900-01-01 16:52:00,2,598.26,4.761904762,29.913,7.9,16,52,0,2,26,2019
566-19-5475,1,0,1,1,1,47.97,7,16.7895,352.5795,2019-01-07,1900-01-01 20:52:00,0,335.79,4.761904762,16.7895,6.2,20,52,0,1,7,2019
526-86-8552,2,1,0,0,4,21.82,10,10.91,229.11,2019-01-07,1900-01-01 17:36:00,0,218.2,4.761904762,10.91,7.1,17,36,0,1,7,2019
376-56-3573,2,1,1,0,1,95.42,4,19.084,400.764,2019-02-02,1900-01-01 13:23:00,2,381.68,4.761904762,19.084,6.4,13,23,0,2,2,2019
537-72-0426,2,1,0,1,1,70.99,10,35.495,745.395,2019-03-20,1900-01-01 16:28:00,0,709.9,4.761904762,35.495,5.7,16,28,0,3,20,2019
828-61-5674,0,2,0,1,5,44.02,10,22.01,462.21,2019-03-20,1900-01-01 19:57:00,1,440.2,4.761904762,22.01,9.6,19,57,0,3,20,2019
136-08-6195,0,2,1,0,4,69.96,8,27.984,587.664,2019-02-15,1900-01-01 17:01:00,1,559.68,4.761904762,27.984,6.4,17,1,0,2,15,2019
523-38-0215,2,1,1,1,4,37.0,1,1.85,38.85,2019-03-06,1900-01-01 13:29:00,1,37.0,4.761904762,1.85,7.9,13,29,0,3,6,2019
490-29-1201,0,2,1,0,5,15.34,1,0.767,16.107,2019-01-06,1900-01-01 11:09:00,0,15.34,4.761904762,0.767,6.5,11,9,0,1,6,2019
667-92-0055,0,2,0,1,3,99.83,6,29.949,628.929,2019-03-04,1900-01-01 15:02:00,2,598.98,4.761904762,29.949,8.5,15,2,0,3,4,2019
565-17-3836,0,2,0,0,3,47.67,4,9.534,200.214,2019-03-12,1900-01-01 14:21:00,0,190.68,4.761904762,9.534,9.1,14,21,0,3,12,2019
498-41-1961,1,0,1,1,3,66.68,5,16.67,350.07,2019-02-20,1900-01-01 18:01:00,0,333.4,4.761904762,16.67,7.6,18,1,0,2,20,2019
593-95-4461,2,1,0,1,4,74.86,1,3.743,78.603,2019-03-24,1900-01-01 14:49:00,0,74.86,4.761904762,3.743,6.9,14,49,0,3,24,2019
226-71-3580,2,1,1,0,5,23.75,9,10.6875,224.4375,2019-01-31,1900-01-01 12:02:00,0,213.75,4.761904762,10.6875,9.5,12,2,0,1,31,2019
283-79-9594,1,0,1,0,2,48.51,7,16.9785,356.5485,2019-01-25,1900-01-01 13:30:00,1,339.57,4.761904762,16.9785,5.2,13,30,0,1,25,2019
430-60-3493,0,2,0,0,4,94.88,7,33.208,697.368,2019-02-03,1900-01-01 14:38:00,0,664.16,4.761904762,33.208,4.2,14,38,0,2,3,2019
139-20-0155,1,0,0,1,0,40.3,10,20.15,423.15,2019-01-24,1900-01-01 17:37:00,1,403.0,4.761904762,20.15,7.0,17,37,0,1,24,2019
558-80-4082,2,1,1,1,0,27.85,7,9.7475,204.6975,2019-03-14,1900-01-01 17:20:00,2,194.95,4.761904762,9.7475,6.0,17,20,0,3,14,2019
278-97-7759,0,2,0,0,0,62.48,1,3.124,65.604,2019-02-18,1900-01-01 20:29:00,0,62.48,4.761904762,3.124,4.7,20,29,0,2,18,2019
316-68-6352,0,2,0,0,2,36.36,2,3.636,76.356,2019-01-21,1900-01-01 10:00:00,0,72.72,4.761904762,3.636,7.1,10,0,0,1,21,2019
585-03-5943,1,0,1,1,3,18.11,10,9.055,190.155,2019-03-13,1900-01-01 11:46:00,2,181.1,4.761904762,9.055,5.9,11,46,0,3,13,2019
211-05-0490,2,1,0,0,0,51.92,5,12.98,272.58,2019-03-03,1900-01-01 13:42:00,0,259.6,4.761904762,12.98,7.5,13,42,0,3,3,2019
727-75-6477,2,1,1,1,0,28.84,4,5.768,121.128,2019-03-29,1900-01-01 14:44:00,0,115.36,4.761904762,5.768,6.4,14,44,0,3,29,2019
744-02-5987,0,2,0,1,4,78.38,6,23.514,493.794,2019-01-10,1900-01-01 14:16:00,2,470.28,4.761904762,23.514,5.8,14,16,0,1,10,2019
307-83-9164,0,2,0,1,4,60.01,4,12.002,252.042,2019-01-25,1900-01-01 15:54:00,0,240.04,4.761904762,12.002,4.5,15,54,0,1,25,2019
779-06-0012,2,1,0,0,4,88.61,1,4.4305,93.0405,2019-01-19,1900-01-01 10:21:00,0,88.61,4.761904762,4.4305,7.7,10,21,0,1,19,2019
446-47-6729,2,1,1,1,1,99.82,2,9.982,209.622,2019-01-02,1900-01-01 18:09:00,1,199.64,4.761904762,9.982,6.7,18,9,0,1,2,2019
573-10-3877,1,0,0,1,3,39.01,1,1.9505,40.9605,2019-03-12,1900-01-01 16:46:00,1,39.01,4.761904762,1.9505,4.7,16,46,0,3,12,2019
735-06-4124,2,1,1,1,2,48.61,1,2.4305,51.0405,2019-02-25,1900-01-01 15:31:00,0,48.61,4.761904762,2.4305,4.4,15,31,0,2,25,2019
439-54-7422,0,2,1,0,0,51.19,4,10.238,214.998,2019-03-18,1900-01-01 17:15:00,1,204.76,4.761904762,10.238,4.7,17,15,0,3,18,2019
396-90-2219,1,0,1,0,0,14.96,8,5.984,125.664,2019-02-23,1900-01-01 12:29:00,0,119.68,4.761904762,5.984,8.6,12,29,0,2,23,2019
411-77-0180,0,2,0,1,0,72.2,7,25.27,530.67,2019-03-26,1900-01-01 20:14:00,2,505.4,4.761904762,25.27,4.3,20,14,0,3,26,2019
286-01-5402,0,2,1,0,5,40.23,7,14.0805,295.6905,2019-03-30,1900-01-01 13:22:00,0,281.61,4.761904762,14.0805,9.6,13,22,0,3,30,2019
803-17-8013,0,2,0,0,4,88.79,8,35.516,745.836,2019-02-17,1900-01-01 17:09:00,0,710.32,4.761904762,35.516,4.1,17,9,0,2,17,2019
512-98-1403,0,2,0,0,0,26.48,3,3.972,83.412,2019-03-21,1900-01-01 10:40:00,2,79.44,4.761904762,3.972,4.7,10,40,0,3,21,2019
848-42-2560,0,2,1,0,1,81.91,2,8.191,172.011,2019-03-05,1900-01-01 17:43:00,0,163.82,4.761904762,8.191,7.8,17,43,0,3,5,2019
532-59-7201,1,0,0,1,5,79.93,6,23.979,503.559,2019-01-31,1900-01-01 14:04:00,0,479.58,4.761904762,23.979,5.5,14,4,0,1,31,2019
181-94-6432,2,1,0,1,1,69.33,2,6.933,145.593,2019-02-05,1900-01-01 19:05:00,2,138.66,4.761904762,6.933,9.7,19,5,0,2,5,2019
870-76-1733,0,2,0,0,2,14.23,5,3.5575,74.7075,2019-02-01,1900-01-01 10:08:00,1,71.15,4.761904762,3.5575,4.4,10,8,0,2,1,2019
423-64-4619,0,2,0,0,3,15.55,9,6.9975,146.9475,2019-03-07,1900-01-01 13:12:00,0,139.95,4.761904762,6.9975,5.0,13,12,0,3,7,2019
227-07-4446,2,1,0,0,0,78.13,10,39.065,820.365,2019-02-10,1900-01-01 20:51:00,0,781.3,4.761904762,39.065,4.4,20,51,0,2,10,2019
174-36-3675,2,1,0,1,2,99.37,2,9.937,208.677,2019-02-14,1900-01-01 17:29:00,0,198.74,4.761904762,9.937,5.2,17,29,0,2,14,2019
428-83-5800,2,1,0,0,2,21.08,3,3.162,66.402,2019-02-09,1900-01-01 10:25:00,0,63.24,4.761904762,3.162,7.3,10,25,0,2,9,2019
603-07-0961,2,1,0,1,0,74.79,5,18.6975,392.6475,2019-01-10,1900-01-01 11:34:00,0,373.95,4.761904762,18.6975,4.9,11,34,0,1,10,2019
704-20-4138,2,1,0,0,3,29.67,7,10.3845,218.0745,2019-03-11,1900-01-01 18:58:00,1,207.69,4.761904762,10.3845,8.1,18,58,0,3,11,2019
787-15-1757,2,1,0,1,3,44.07,4,8.814,185.094,2019-02-18,1900-01-01 16:28:00,2,176.28,4.761904762,8.814,8.4,16,28,0,2,18,2019
649-11-3678,2,1,1,0,2,22.93,9,10.3185,216.6885,2019-02-26,1900-01-01 20:26:00,0,206.37,4.761904762,10.3185,5.5,20,26,0,2,26,2019
622-20-1945,2,1,1,0,3,39.42,1,1.971,41.391,2019-01-18,1900-01-01 15:08:00,0,39.42,4.761904762,1.971,8.4,15,8,0,1,18,2019
372-94-8041,0,2,1,1,3,15.26,6,4.578,96.138,2019-02-15,1900-01-01 18:03:00,2,91.56,4.761904762,4.578,9.8,18,3,0,2,15,2019
563-91-7120,0,2,1,0,1,61.77,5,15.4425,324.2925,2019-03-08,1900-01-01 13:21:00,0,308.85,4.761904762,15.4425,6.7,13,21,0,3,8,2019
746-54-5508,0,2,1,1,4,21.52,6,6.456,135.576,2019-01-17,1900-01-01 12:48:00,1,129.12,4.761904762,6.456,9.4,12,48,0,1,17,2019
276-54-0879,1,0,1,1,5,97.74,4,19.548,410.508,2019-03-12,1900-01-01 19:53:00,2,390.96,4.761904762,19.548,6.4,19,53,0,3,12,2019
815-11-1168,0,2,0,1,2,99.78,5,24.945,523.845,2019-03-09,1900-01-01 19:09:00,0,498.9,4.761904762,24.945,5.4,19,9,0,3,9,2019
